id,model_name,primary_entity_type,prediction,primary_reference_mention,reference_mentions,primary_mention_exact_match,any_reference_mention_exact_match,primary_mention_normalized_match,any_reference_mention_normalized_match,mention_substring_recall_proxy
Q183562_0,gpt4o_mini,Place of worship,우마이야드 모스크는 어떤 건축 양식으로 유명한가요?,우마이야 모스크,"[""우마이야 모스크"", ""우마이야 모스크"", ""우마이야 모스크""]",False,False,False,False,0.5714
Q183562_0,gpt4o,Place of worship,우마이야드 모스크는 어떤 건축 양식으로 알려져 있나요?,우마이야 모스크,"[""우마이야 모스크"", ""우마이야 모스크"", ""우마이야 모스크""]",False,False,False,False,0.5714
Q183562_0,vanilla_mt,Place of worship,어떤 건축 스타일은 Umayyad 모스크로 알려져 있습니까?,우마이야 모스크,"[""우마이야 모스크"", ""우마이야 모스크"", ""우마이야 모스크""]",False,False,False,False,0.4286
Q183562_1,entity_aware_mt,Place of worship,우마야 모스크는 얼마나 오래되었습니까?,우마이야 모스크,"[""우마이야 모스크"", ""우마이야 모스크""]",False,False,False,False,0.5714
Q183562_1,gpt4o_mini,Place of worship,우마이야드 모스크는 몇 살인가요?,우마이야 모스크,"[""우마이야 모스크"", ""우마이야 모스크""]",False,False,False,False,0.5714
Q183562_1,gpt4o,Place of worship,우마이야드 모스크는 몇 살입니까?,우마이야 모스크,"[""우마이야 모스크"", ""우마이야 모스크""]",False,False,False,False,0.5714
Q183562_1,vanilla_mt,Place of worship,우마야드 모스크는 얼마나 오래되었습니까?,우마이야 모스크,"[""우마이야 모스크"", ""우마이야 모스크""]",False,False,False,False,0.4286
Q183562_2,entity_aware_mt,Place of worship,우마야 모스크는 어디에 있습니까?,우마이야 모스크,"[""우마이야 모스크""]",False,False,False,False,0.5714
Q183562_2,gpt4o_mini,Place of worship,우마이야드 모스크는 어디에 위치해 있습니까?,우마이야 모스크,"[""우마이야 모스크""]",False,False,False,False,0.5714
Q183562_2,gpt4o,Place of worship,우마이야드 모스크는 어디에 위치해 있나요?,우마이야 모스크,"[""우마이야 모스크""]",False,False,False,False,0.5714
Q183562_2,vanilla_mt,Place of worship,우마야드 모스크는 어디에 있습니까?,우마이야 모스크,"[""우마이야 모스크""]",False,False,False,False,0.4286
Q1858336_0,entity_aware_mt,Book,웹스터 사전에서 새로운 단어의 정의를 찾을 수 있습니까?,웹스터 사전,"[""웹스터 사전"", ""웹스터 사전"", ""웹스터 사전""]",True,True,True,True,1.0
Q1858336_0,gpt4o_mini,Book,웹스터 사전에서 새로운 단어의 정의를 찾을 수 있습니까?,웹스터 사전,"[""웹스터 사전"", ""웹스터 사전"", ""웹스터 사전""]",True,True,True,True,1.0
Q1858336_0,gpt4o,Book,웹스터 사전에서 새로운 단어의 정의를 찾을 수 있나요?,웹스터 사전,"[""웹스터 사전"", ""웹스터 사전"", ""웹스터 사전""]",True,True,True,True,1.0
Q1858336_0,vanilla_mt,Book,Webster의 사전에서 새로운 단어의 정의를 찾을 수 있습니까?,웹스터 사전,"[""웹스터 사전"", ""웹스터 사전"", ""웹스터 사전""]",False,False,False,False,0.4
Q1858336_1,entity_aware_mt,Book,누가 웹스터 사전을 개발했습니까?,웹스터 사전,"[""웹스터 사전"", ""웹스터 사전"", ""웹스터 사전""]",True,True,True,True,1.0
Q1858336_1,gpt4o_mini,Book,웹스터 사전을 누가 개발했나요?,웹스터 사전,"[""웹스터 사전"", ""웹스터 사전"", ""웹스터 사전""]",True,True,True,True,1.0
Q1858336_1,gpt4o,Book,누가 웹스터 사전을 개발했나요?,웹스터 사전,"[""웹스터 사전"", ""웹스터 사전"", ""웹스터 사전""]",True,True,True,True,1.0
Q1858336_1,vanilla_mt,Book,누가 Webster의 사전을 개발했습니까?,웹스터 사전,"[""웹스터 사전"", ""웹스터 사전"", ""웹스터 사전""]",False,False,False,False,0.4
Q1858336_2,entity_aware_mt,Book,웹스터 사전은 다른 사전과 어떻게 다릅니까?,웹스터 사전,"[""웹스터 사전"", ""웹스터 사전"", ""웹스터 사전"", ""웹스터 사전""]",True,True,True,True,1.0
Q1858336_2,gpt4o_mini,Book,웹스터 사전은 다른 사전들과 어떻게 다릅니까?,웹스터 사전,"[""웹스터 사전"", ""웹스터 사전"", ""웹스터 사전"", ""웹스터 사전""]",True,True,True,True,1.0
Q1858336_2,gpt4o,Book,웹스터 사전은 다른 사전들과 어떻게 다른가요?,웹스터 사전,"[""웹스터 사전"", ""웹스터 사전"", ""웹스터 사전"", ""웹스터 사전""]",True,True,True,True,1.0
Q1858336_2,vanilla_mt,Book,Webster의 사전은 다른 사전과 어떻게 다릅니까?,웹스터 사전,"[""웹스터 사전"", ""웹스터 사전"", ""웹스터 사전"", ""웹스터 사전""]",False,False,False,False,0.4
Q1860864_0,entity_aware_mt,Book,현재 은금을 사용하는 국가가 있습니까?,은본위제,"[""은본위제"", ""은본위제""]",False,False,False,False,0.25
Q1860864_0,gpt4o_mini,Book,현재 은본위제를 사용하는 국가는 있습니까?,은본위제,"[""은본위제"", ""은본위제""]",True,True,True,True,1.0
Q1860864_0,gpt4o,Book,현재 은본위를 사용하는 나라는 있나요?,은본위제,"[""은본위제"", ""은본위제""]",False,False,False,False,0.75
Q1860864_0,vanilla_mt,Book,현재 은 표준을 사용하는 국가가 있습니까?,은본위제,"[""은본위제"", ""은본위제""]",False,False,False,False,0.25
Q1860864_1,entity_aware_mt,Book,금 기준은 금 기준과 어떻게 다릅니까?,은본위제,"[""은본위제"", ""은본위제""]",False,False,False,False,0.25
Q1860864_1,gpt4o_mini,Book,은본위제는 금본위제와 어떻게 다른가요?,은본위제,"[""은본위제"", ""은본위제""]",True,True,True,True,1.0
Q1860864_1,gpt4o,Book,은본위제는 금본위제와 어떻게 다른가요?,은본위제,"[""은본위제"", ""은본위제""]",True,True,True,True,1.0
Q1860864_1,vanilla_mt,Book,은 표준은 금 표준과 어떻게 다릅니까?,은본위제,"[""은본위제"", ""은본위제""]",False,False,False,False,0.25
Q1860864_2,entity_aware_mt,Book,역사적인 경제에서 은수제가 어떤 역할을 했습니까?,은본위제,"[""은본위제"", ""은본위제""]",False,False,False,False,0.25
Q1860864_2,gpt4o_mini,Book,역사적 경제에서 은 본위제는 어떤 역할을 했습니까?,은본위제,"[""은본위제"", ""은본위제""]",False,False,True,True,1.0
Q1860864_2,gpt4o,Book,은본위제가 역사적 경제에서 어떤 역할을 했는가?,은본위제,"[""은본위제"", ""은본위제""]",True,True,True,True,1.0
Q1860864_2,vanilla_mt,Book,역사적인 경제에서 은 표준이 어떤 역할을 했습니까?,은본위제,"[""은본위제"", ""은본위제""]",False,False,False,False,0.25
Q187031_0,entity_aware_mt,Person,신문을 제공하는 사람에게 중요한 기술은 무엇입니까?,신문 배달원,"[""신문 배달원"", ""신문 배달원"", ""신문 배달원""]",False,False,False,False,0.4
Q187031_0,gpt4o_mini,Person,신문 배달원이 가지면 좋은 기술은 무엇인가요?,신문 배달원,"[""신문 배달원"", ""신문 배달원"", ""신문 배달원""]",True,True,True,True,1.0
Q187031_0,gpt4o,Person,신문 배달원이 갖춰야 할 중요한 기술은 무엇인가요?,신문 배달원,"[""신문 배달원"", ""신문 배달원"", ""신문 배달원""]",True,True,True,True,1.0
Q187031_0,vanilla_mt,Person,신문을 제공하는 사람에게 중요한 기술은 무엇입니까?,신문 배달원,"[""신문 배달원"", ""신문 배달원"", ""신문 배달원""]",False,False,False,False,0.4
Q187031_1,entity_aware_mt,Person,얼마나 일찍 아침에 신문 배달 사람이 일반적으로 그들의 경로를 시작합니까?,신문 배달원,"[""신문 배달원"", ""신문 배달원"", ""신문 배달원""]",False,False,False,False,0.8
Q187031_1,gpt4o_mini,Person,신문 배달원이 일반적으로 경로를 시작하는 시간은 아침 몇 시입니까?,신문 배달원,"[""신문 배달원"", ""신문 배달원"", ""신문 배달원""]",True,True,True,True,1.0
Q187031_1,gpt4o,Person,신문 배달원은 일반적으로 아침 몇 시에 배달을 시작하나요?,신문 배달원,"[""신문 배달원"", ""신문 배달원"", ""신문 배달원""]",True,True,True,True,1.0
Q187031_1,vanilla_mt,Person,얼마나 일찍 아침에 신문 배달 사람이 일반적으로 그들의 경로를 시작합니까?,신문 배달원,"[""신문 배달원"", ""신문 배달원"", ""신문 배달원""]",False,False,False,False,0.8
Q187031_2,entity_aware_mt,Person,나쁜 날씨 조건에서 신문 배달자가 직면 할 수있는 도전은 무엇입니까?,신문 배달원,"[""신문 배달원"", ""신문 배달원"", ""신문 배달원""]",False,False,False,False,0.8
Q187031_2,gpt4o_mini,Person,악천후 조건에서 신문 배달원이 직면할 수 있는 도전과제는 무엇인가요?,신문 배달원,"[""신문 배달원"", ""신문 배달원"", ""신문 배달원""]",True,True,True,True,1.0
Q187031_2,gpt4o,Person,악천후 동안 신문 배달원이 직면할 수 있는 문제는 무엇일까요?,신문 배달원,"[""신문 배달원"", ""신문 배달원"", ""신문 배달원""]",True,True,True,True,1.0
Q187031_2,vanilla_mt,Person,나쁜 날씨 조건에서 신문 배달자가 직면 할 수있는 도전은 무엇입니까?,신문 배달원,"[""신문 배달원"", ""신문 배달원"", ""신문 배달원""]",False,False,False,False,0.8
Q188468_0,entity_aware_mt,Person,고대 올림픽의 우승자는 어떻게 명예를 받았습니까?,고대 올림픽,"[""고대 올림픽"", ""고대 올림픽""]",True,True,True,True,1.0
Q188468_0,gpt4o_mini,Person,고대 올림픽 게임의 승자들은 어떻게 기념되었습니까?,고대 올림픽,"[""고대 올림픽"", ""고대 올림픽""]",True,True,True,True,1.0
Q188468_0,gpt4o,Person,고대 올림픽 경기의 우승자들은 어떻게 영예를 받았습니까?,고대 올림픽,"[""고대 올림픽"", ""고대 올림픽""]",True,True,True,True,1.0
Q188468_0,vanilla_mt,Person,고대 올림픽의 우승자들은 어떻게 존경받았습니까?,고대 올림픽,"[""고대 올림픽"", ""고대 올림픽""]",True,True,True,True,1.0
Q188468_1,entity_aware_mt,Person,고대 올림픽은 언제 개최되었습니까?,고대 올림픽,"[""고대 올림픽"", ""고대 올림픽""]",True,True,True,True,1.0
Q188468_1,gpt4o_mini,Person,고대 올림픽 게임은 언제 열렸나요?,고대 올림픽,"[""고대 올림픽"", ""고대 올림픽""]",True,True,True,True,1.0
Q188468_1,gpt4o,Person,고대 올림픽 경기는 언제 열렸습니까?,고대 올림픽,"[""고대 올림픽"", ""고대 올림픽""]",True,True,True,True,1.0
Q188468_1,vanilla_mt,Person,옛날 올림픽은 언제 열렸을까?,고대 올림픽,"[""고대 올림픽"", ""고대 올림픽""]",False,False,False,False,0.6
Q188468_2,entity_aware_mt,Person,고대 올림픽에 누가 참여할 수 있었습니까?,고대 올림픽,"[""고대 올림픽"", ""고대 올림픽""]",True,True,True,True,1.0
Q188468_2,gpt4o_mini,Person,고대 올림픽 경기에 참여할 수 있었던 사람은 누구였나요?,고대 올림픽,"[""고대 올림픽"", ""고대 올림픽""]",True,True,True,True,1.0
Q188468_2,gpt4o,Person,고대 올림픽 경기에는 누가 참가할 수 있었나요?,고대 올림픽,"[""고대 올림픽"", ""고대 올림픽""]",True,True,True,True,1.0
Q188468_2,vanilla_mt,Person,누가 고대 올림픽에 참가할 수 있었습니까?,고대 올림픽,"[""고대 올림픽"", ""고대 올림픽""]",True,True,True,True,1.0
Q18846_0,entity_aware_mt,Musical work,고대 서양 고전 음악에서 어떤 종류의 멜로디와 리듬이 특징이었습니까?,서양의 고대 음악,"[""서양의 고대 음악"", ""고대 음악""]",False,False,False,False,0.5
Q18846_0,gpt4o_mini,Musical work,고대 음악에서 전형적인 멜로디와 리듬은 어떤 것이었나요?,서양의 고대 음악,"[""서양의 고대 음악"", ""고대 음악""]",False,True,False,True,1.0
Q18846_0,gpt4o,Musical work,고대 음악에서 어떤 멜로디와 리듬이 일반적이었나요?,서양의 고대 음악,"[""서양의 고대 음악"", ""고대 음악""]",False,True,False,True,1.0
Q18846_0,vanilla_mt,Musical work,고대 음악에서 어떤 종류의 멜로디와 리듬이 특징이었습니까?,서양의 고대 음악,"[""서양의 고대 음악"", ""고대 음악""]",False,True,False,True,1.0
Q18846_1,entity_aware_mt,Musical work,고대 서양 고전 음악에서 사용되는 일부 일반적인 도구는 무엇입니까?,고대 음악,"[""고대 음악""]",False,False,False,False,0.5
Q18846_1,gpt4o_mini,Musical work,고대 음악에서 사용된 몇 가지 일반적인 악기는 무엇이었나요?,고대 음악,"[""고대 음악""]",True,True,True,True,1.0
Q18846_1,gpt4o,Musical work,고대 음악에서 흔히 사용된 악기는 무엇이었나요?,고대 음악,"[""고대 음악""]",True,True,True,True,1.0
Q18846_1,vanilla_mt,Musical work,고대 음악에서 사용되는 일부 일반적인 도구는 무엇입니까?,고대 음악,"[""고대 음악""]",True,True,True,True,1.0
Q18846_2,entity_aware_mt,Musical work,고대 서양 고전 음악을 개발한 문화는 무엇입니까?,고대 음악,"[""고대 음악""]",False,False,False,False,0.5
Q18846_2,gpt4o_mini,Musical work,어떤 문화가 고대 음악을 발전시켰나요?,고대 음악,"[""고대 음악""]",True,True,True,True,1.0
Q18846_2,gpt4o,Musical work,어떤 문화들이 고대 음악을 발전시켰나요?,고대 음악,"[""고대 음악""]",True,True,True,True,1.0
Q18846_2,vanilla_mt,Musical work,어떤 문화가 고대 음악을 개발했습니까?,고대 음악,"[""고대 음악""]",True,True,True,True,1.0
Q190125_0,entity_aware_mt,Fictional entity,어떤 학생들이 덤블도어의 군대에 합류할 수 있었습니까?,덤블도어의 군대,"[""덤블도어의 군대"", ""덤블도어의 군대"", ""덤블도어의 군대""]",True,True,True,True,1.0
Q190125_0,gpt4o_mini,Fictional entity,어떤 학생들이 덤블도어의 군대에 가입할 수 있었나요?,덤블도어의 군대,"[""덤블도어의 군대"", ""덤블도어의 군대"", ""덤블도어의 군대""]",True,True,True,True,1.0
Q190125_0,gpt4o,Fictional entity,어떤 학생들이 덤블도어의 군대에 참여할 수 있었나요?,덤블도어의 군대,"[""덤블도어의 군대"", ""덤블도어의 군대"", ""덤블도어의 군대""]",True,True,True,True,1.0
Q190125_0,vanilla_mt,Fictional entity,어떤 학생들이 Dumbledore의 군대에 합류 할 수 있었습니까?,덤블도어의 군대,"[""덤블도어의 군대"", ""덤블도어의 군대"", ""덤블도어의 군대""]",False,False,False,False,0.4286
Q190125_1,entity_aware_mt,Fictional entity,덤블도어의 군대의 목적은 무엇이었습니까?,덤블도어의 군대,"[""덤블도어의 군대"", ""덤블도어의 군대""]",True,True,True,True,1.0
Q190125_1,gpt4o_mini,Fictional entity,덤블도어의 군대의 목적은 무엇이었나요?,덤블도어의 군대,"[""덤블도어의 군대"", ""덤블도어의 군대""]",True,True,True,True,1.0
Q190125_1,gpt4o,Fictional entity,덤블도어의 군대의 목적은 무엇이었나요?,덤블도어의 군대,"[""덤블도어의 군대"", ""덤블도어의 군대""]",True,True,True,True,1.0
Q190125_1,vanilla_mt,Fictional entity,Dumbledore의 군대의 목적은 무엇입니까?,덤블도어의 군대,"[""덤블도어의 군대"", ""덤블도어의 군대""]",False,False,False,False,0.4286
Q190125_2,entity_aware_mt,Fictional entity,덤블도어의 군대는 어디서 비밀리에 만났습니까?,덤블도어의 군대,"[""덤블도어의 군대"", ""덤블도어의 군대"", ""덤블도어의 군대""]",True,True,True,True,1.0
Q190125_2,gpt4o_mini,Fictional entity,덤블도어의 군대는 비밀리에 어디에서 만났나요?,덤블도어의 군대,"[""덤블도어의 군대"", ""덤블도어의 군대"", ""덤블도어의 군대""]",True,True,True,True,1.0
Q190125_2,gpt4o,Fictional entity,덤블도어의 군대는 비밀리에 어디에서 만났나요?,덤블도어의 군대,"[""덤블도어의 군대"", ""덤블도어의 군대"", ""덤블도어의 군대""]",True,True,True,True,1.0
Q190125_2,vanilla_mt,Fictional entity,Dumbledore의 군대는 어디서 비밀리에 만났습니까?,덤블도어의 군대,"[""덤블도어의 군대"", ""덤블도어의 군대"", ""덤블도어의 군대""]",False,False,False,False,0.4286
